OrderID,Sales_Regression_Predict,Product,ABC_Product,OrderDate,Month,Year,CustomerID,EmployeeID,ShipperID,ProductID,Sales,Costs,Profit,Quantity,Discount,Freight,CategoryID,Category,Description,Supplier,SupplierContact,SupplierCountry,SupplierID,Extension,EmployeeName,ManagerName,Hire Date,Office,Title,Year Salary,ReportsTo,RFM_Value
10707,1207.8424965741,US-Master Jeans,A,01.12.2012,1,2012,80,1,3,70,953.76,671.78,281.98,28,124.4,76.35,1,Men's Clothes,Fashion for Men,New Balls,Pat Cash,Australia,7,501,Rock Roll,Joan Callins,10.01.1994,5,Sales Representative,61000,4,3
10708,561.456796022047,O-Man Underwear,C,02.13.2012,2,2012,79,8,2,5,21.64,17.53,4.11,4,0,28.19,1,Men's Clothes,Fashion for Men,Big L,James Brown,USA,2,202,Leif Shine,Elvis Presley,03.05.1994,2,Sales Coordinator,65000,2,2
10708,714.386920699226,Mehmet-Troja,C,02.13.2012,2,2012,79,8,2,36,41.9,33.94,7.96,5,0,28.19,8,Babywear,0-3 Years,ABC,Anna Book,Sweden,17,202,Leif Shine,Elvis Presley,03.05.1994,2,Sales Coordinator,65000,2,2
10709,411.44821506199,Tuxedo,C,01.13.2012,1,2012,31,3,2,8,813.2,658.69,154.51,40,0,22.66,2,Womens wear,Fashion for Women,Dressed for Succes,Glenn Miller,USA,3,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,1
10709,833.583386035705,Snake Boots,A,01.13.2012,1,2012,31,3,2,51,2561.44,2074.77,486.67,28,0,22.66,6,Men's Footwear,Men Shoes,Cangaroo Shoes,Crocodile Dundee,Australia,24,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,1
10709,1063.07274253381,Game Over T-Shirt,C,01.13.2012,1,2012,31,3,2,60,49.1,39.77,9.33,10,0,22.66,3,Sportwear,Sports…,FrisersAfrong,Yannik Noah,France,28,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,1
10710,612.057753656482,Squash Shorts,C,01.16.2012,1,2012,27,6,1,19,42.25,34.22,8.03,5,0,21.49,3,Sportwear,Sports…,Hot Pants,David Leg,UK,8,401,Lennart Skoglund,Joan Callins,01.17.1994,4,Sales Representative,61200,4,1
10710,872.39523800566,Lundenhagen Boots,B,01.16.2012,1,2012,27,6,1,47,131.55,106.56,24.99,5,0,21.49,6,Men's Footwear,Men Shoes,Niemegen Boots,George van Zaant,Netherlands,22,401,Lennart Skoglund,Joan Callins,01.17.1994,4,Sales Representative,61200,4,1
10711,673.235157012833,Squash Shorts,C,01.17.2012,1,2012,1,8,2,19,105.24,92.95,12.29,12,0,48.73,3,Sportwear,Sports…,Hot Pants,David Leg,UK,8,202,Leif Shine,Elvis Presley,03.05.1994,2,Sales Coordinator,65000,2,4
10711,780.57973702994,Duck Shirt,B,01.17.2012,1,2012,1,8,2,41,393.96,319.11,74.85,42,0,48.73,8,Babywear,0-3 Years,Mayflower,Ray Bourke,USA,19,202,Leif Shine,Elvis Presley,03.05.1994,2,Sales Coordinator,65000,2,4
10711,1160.1270704293,Jumpin Jack Flash Dress,A,01.17.2012,1,2012,1,8,2,53,7548,6113.88,1434.12,120,0,48.73,2,Womens wear,Fashion for Women,Cangaroo Shoes,Crocodile Dundee,Australia,24,202,Leif Shine,Elvis Presley,03.05.1994,2,Sales Coordinator,65000,2,4
10712,1007.18356203842,Jumpin Jack Flash Dress,A,01.17.2012,1,2012,37,3,2,53,185.54,148.94,36.6,3,8.84,23.09,2,Womens wear,Fashion for Women,Cangaroo Shoes,Crocodile Dundee,Australia,24,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,4
10712,936.556964734026,High Heels Shoes,A,01.17.2012,1,2012,37,3,2,56,1068.6,865.57,203.03,30,0,23.09,5,Ladies'Footwear,Ladies Shoes,Pirilli Company,Alberto Tomba,Italy,26,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,4
10713,400.772977457688,Sapporoo Gloves,C,01.18.2012,1,2012,19,9,2,10,116.28,94.19,22.09,18,0,74.75,8,Babywear,0-3 Years,Nitsuchiba,James Sushi,Japan,4,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,4
10713,796.493801554008,Bike Helmet,A,01.18.2012,1,2012,19,9,2,26,941.7,762.78,178.92,30,0,74.75,3,Sportwear,Sports…,Der Bahnhof,Karl Straubaum,Germany,11,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,4
10713,937.684216507901,Danske Treshoe,C,01.18.2012,1,2012,19,9,2,45,1129.7,989.46,140.24,110,0,74.75,6,Men's Footwear,Men Shoes,Prael Ltd,Preben Elkjer,Denmark,21,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,4
10713,877.36125503883,Rodbye Troje,C,01.18.2012,1,2012,19,9,2,46,273.84,221.81,52.03,24,0,74.75,8,Babywear,0-3 Years,Prael Ltd,Preben Elkjer,Denmark,21,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,4
10714,307.620194476389,Mr X Trousers,A,01.18.2012,1,2012,32,1,3,2,653.25,423.31,229.94,30,130.65,45.54,1,Men's Clothes,Fashion for Men,Sunny Clothes,Peter Shilton,UK,1,501,Rock Roll,Joan Callins,10.01.1994,5,Sales Representative,61000,4,5
10714,322.294831630497,TieBreak Tennis shoes,A,01.18.2012,1,2012,32,1,3,17,816.41,529.04,287.38,27,163.28,45.54,6,Men's Footwear,Men Shoes,New Balls,Pat Cash,Australia,7,501,Rock Roll,Joan Callins,10.01.1994,5,Sales Representative,61000,4,5
10714,719.451729614782,Lundenhagen Boots,B,01.18.2012,1,2012,32,1,3,47,1746.88,1131.97,614.9,50,349.38,45.54,6,Men's Footwear,Men Shoes,Niemegen Boots,George van Zaant,Netherlands,22,501,Rock Roll,Joan Callins,10.01.1994,5,Sales Representative,61000,4,5
10714,875.379561377675,High Heels Shoes,A,01.18.2012,1,2012,32,1,3,56,775.8,502.72,273.08,18,155.16,45.54,5,Ladies'Footwear,Ladies Shoes,Pirilli Company,Alberto Tomba,Italy,26,501,Rock Roll,Joan Callins,10.01.1994,5,Sales Representative,61000,4,5
10714,791.51440080714,Ga-Ga Dress,A,01.18.2012,1,2012,32,1,3,58,651.9,422.43,229.47,12,130.38,45.54,8,Babywear,0-3 Years,Gal Export,Marie Desailly,France,27,501,Rock Roll,Joan Callins,10.01.1994,5,Sales Representative,61000,4,5
10715,278.418170744985,Sapporoo Gloves,C,01.19.2012,1,2012,9,5,1,10,137.76,111.59,26.17,21,0,72.7,8,Babywear,0-3 Years,Nitsuchiba,James Sushi,Japan,4,302,Ingrid Hendrix,Joan Callins,10.17.1995,3,Sales Representative,61300,4,1
10715,1343.43586655295,Atles Lussekofta,A,01.19.2012,1,2012,9,5,1,71,953.7,772.5,181.2,30,0,72.7,1,Men's Clothes,Fashion for Men,Bar Akeri,Atle Skardal,Norway,15,302,Ingrid Hendrix,Joan Callins,10.17.1995,3,Sales Representative,61300,4,1
10716,516.180073476065,Basket Shoes,B,07.20.2011,7,2011,64,2,2,21,48.7,39.45,9.25,5,0,61.82,3,Sportwear,Sports…,Hot Pants,David Leg,UK,8,101,Elvis Presley,__,09.14.1993,1,President,80000,0,1
10716,802.994684357529,Snake Boots,A,07.20.2011,7,2011,64,2,2,51,730.52,591.72,138.8,7,0,61.82,6,Men's Footwear,Men Shoes,Cangaroo Shoes,Crocodile Dundee,Australia,24,101,Elvis Presley,__,09.14.1993,1,President,80000,0,1
10716,1045.72260412178,Adihash Running Shoe,B,07.20.2011,7,2011,64,2,2,61,255.7,229.53,26.17,10,0,61.82,3,Sportwear,Sports…,Fast Runners,Ben Johnsson,Canada,29,101,Elvis Presley,__,09.14.1993,1,President,80000,0,1
10717,699.712283545118,Basket Shoes,B,02.20.2012,2,2012,25,8,2,21,339.7,262.05,77.64,32,16.18,52.7,3,Sportwear,Sports…,Hot Pants,David Leg,UK,8,202,Leif Shine,Elvis Presley,03.05.1994,2,Sales Coordinator,65000,2,3
10717,1136.58487132783,Patamonia Fleece Jacket,A,02.20.2012,2,2012,25,8,2,54,523.65,424.16,99.49,15,0,52.7,3,Sportwear,Sports…,Mountain International,Celine Dion,Canada,25,202,Leif Shine,Elvis Presley,03.05.1994,2,Sales Coordinator,65000,2,3
10717,1335.16332031997,Racing Truck  Socks,C,02.20.2012,2,2012,25,8,2,69,50.14,38.68,11.46,25,2.39,52.7,3,Sportwear,Sports…,Bar Akeri,Atle Skardal,Norway,15,202,Leif Shine,Elvis Presley,03.05.1994,2,Sales Coordinator,65000,2,3
10718,390.840943391348,Tiny Winy Hot Bikini,C,07.23.2011,7,2011,39,3,2,12,363.96,294.81,69.15,36,0,31.17,4,Bath Clothes,Beachwear,Los Hombres Machos,Antonio Banderas,Spain,5,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,3
10718,480.575958823526,Wimbledon T-Shirt,B,07.23.2011,7,2011,39,3,2,16,181.4,146.93,34.47,20,0,31.17,3,Sportwear,Sports…,New Balls,Pat Cash,Australia,7,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,3
10718,561.443412308348,Mehmet-Troja,C,07.23.2011,7,2011,39,3,2,36,314,254.34,59.66,40,0,31.17,8,Babywear,0-3 Years,ABC,Anna Book,Sweden,17,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,3
10718,1089.5498690661,Sheat Shoes,A,07.23.2011,7,2011,39,3,2,62,603.2,488.59,114.61,20,0,31.17,3,Sportwear,Sports…,Fast Runners,Ben Johnsson,Canada,29,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,3
10719,261.971870161426,Deuce shirt,B,01.23.2012,1,2012,45,1,3,18,408.45,264.68,143.77,12,81.69,43.69,8,Babywear,0-3 Years,New Balls,Pat Cash,Australia,7,501,Rock Roll,Joan Callins,10.01.1994,5,Sales Representative,61000,4,1
10719,420.83462935514,Baby Dark Lounge Suit,B,01.23.2012,1,2012,45,1,3,30,100.65,70.16,30.49,3,20.13,43.69,8,Babywear,0-3 Years,Executive Clothing GMBH,Markus Danzig,Germany,13,501,Rock Roll,Joan Callins,10.01.1994,5,Sales Representative,61000,4,1
10719,922.463959580603,Patamonia Fleece Jacket,A,01.23.2012,1,2012,45,1,3,54,1712.5,1109.7,602.8,40,342.5,43.69,3,Sportwear,Sports…,Mountain International,Celine Dion,Canada,25,501,Rock Roll,Joan Callins,10.01.1994,5,Sales Representative,61000,4,1
10720,634.150495156282,LA. Shorts,C,08.24.2011,8,2011,32,1,3,35,138.18,111.93,26.25,21,0,21.15,4,Bath Clothes,Beachwear,Smooth Clothes,Pamela Andersson,USA,16,501,Rock Roll,Joan Callins,10.01.1994,5,Sales Representative,61000,4,5
10720,1221.08105984025,Atles Lussekofta,A,08.24.2011,8,2011,32,1,3,71,238.24,192.97,45.27,8,0,21.15,1,Men's Clothes,Fashion for Men,Bar Akeri,Atle Skardal,Norway,15,501,Rock Roll,Joan Callins,10.01.1994,5,Sales Representative,61000,4,5
10721,1040.98000103401,Okkaba Skin Jackets,A,01.25.2012,1,2012,63,8,2,44,3967.43,3060.59,906.84,50,188.93,62.62,2,Womens wear,Fashion for Women,Asin Fashion Ltd Co,Li Chi Mihn,Singapore,20,202,Leif Shine,Elvis Presley,03.05.1994,2,Sales Coordinator,65000,2,5
10722,552.329807901794,Mr X Trousers,A,08.25.2011,8,2011,37,9,2,2,58.41,47.31,11.1,3,0,71.33,1,Men's Clothes,Fashion for Men,Sunny Clothes,Peter Shilton,UK,1,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,4
10722,825.905855517116,Rossi Bermuda Shorts,B,08.25.2011,8,2011,37,9,2,31,392.5,317.93,74.58,50,0,71.33,4,Bath Clothes,Beachwear,Ravenna Fashion,Pablo Rossi,Italy,14,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,4
10722,1352.51345873201,Cap,B,08.25.2011,8,2011,37,9,2,68,527.85,432.47,95.38,45,0,71.33,3,Sportwear,Sports…,Hot Pants,David Leg,UK,8,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,4
10722,1518.74492633022,Bow tie,B,08.25.2011,8,2011,37,9,2,75,309.12,250.39,58.73,42,0,71.33,1,Men's Clothes,Fashion for Men,Austerlich,Karl Heinz Berger,Germany,12,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,4
10723,582.372889806779,Bike Helmet,A,01.26.2012,1,2012,89,2,2,26,480.75,389.41,91.34,15,0,37.82,3,Sportwear,Sports…,Der Bahnhof,Karl Straubaum,Germany,11,101,Elvis Presley,__,09.14.1993,1,President,80000,0,3
10724,156.063364032283,Sapporoo Gloves,C,01.26.2012,1,2012,51,1,3,10,123.04,99.66,23.38,16,0,25.96,8,Babywear,0-3 Years,Nitsuchiba,James Sushi,Japan,4,501,Rock Roll,Joan Callins,10.01.1994,5,Sales Representative,61000,4,2
10724,1015.1339024436,Adihash Running Shoe,B,01.26.2012,1,2012,51,1,3,61,134.1,108.62,25.48,5,0,25.96,3,Sportwear,Sports…,Fast Runners,Ben Johnsson,Canada,29,501,Rock Roll,Joan Callins,10.01.1994,5,Sales Representative,61000,4,2
10725,627.636228639062,Duck Shirt,B,01.27.2012,1,2012,21,3,2,41,123.36,99.92,23.44,12,0,73.38,8,Babywear,0-3 Years,Mayflower,Ray Bourke,USA,19,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,1
10725,883.602711669454,Small Crocodile Boots,A,01.27.2012,1,2012,21,3,2,52,290.84,235.58,55.26,4,0,73.38,5,Ladies'Footwear,Ladies Shoes,Cangaroo Shoes,Crocodile Dundee,Australia,24,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,1
10725,996.879926203097,Feiss Fleece Trousers,A,01.27.2012,1,2012,21,3,2,55,249.6,202.18,47.42,6,0,73.38,3,Sportwear,Sports…,Mountain International,Celine Dion,Canada,25,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,1
10726,358.493961997419,Oyaki Kimono,B,01.30.2012,1,2012,19,3,2,4,565.5,458.06,107.44,25,0,63.55,2,Womens wear,Fashion for Women,Big L,James Brown,USA,2,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,4
10726,487.944667228026,Desperado Jeans,B,01.30.2012,1,2012,19,3,2,11,146.95,119.03,27.92,5,0,63.55,1,Men's Clothes,Fashion for Men,Los Hombres Machos,Antonio Banderas,Spain,5,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,4
10727,322.294831630497,TieBreak Tennis shoes,A,01.30.2012,1,2012,80,1,3,17,577.08,445.28,131.8,20,27.48,31.78,6,Men's Footwear,Men Shoes,New Balls,Pat Cash,Australia,7,501,Rock Roll,Joan Callins,10.01.1994,5,Sales Representative,61000,4,3
10727,875.379561377675,High Heels Shoes,A,01.30.2012,1,2012,80,1,3,56,435.44,335.91,99.53,10,20.73,31.78,5,Ladies'Footwear,Ladies Shoes,Pirilli Company,Alberto Tomba,Italy,26,501,Rock Roll,Joan Callins,10.01.1994,5,Sales Representative,61000,4,3
10727,988.656775911317,Rasta WCT,B,01.30.2012,1,2012,80,1,3,59,86.63,66.83,19.8,10,4.13,31.78,3,Sportwear,Sports…,FrisersAfrong,Yannik Noah,France,28,501,Rock Roll,Joan Callins,10.01.1994,5,Sales Representative,61000,4,3
10728,482.012032711491,Baby Dark Lounge Suit,B,01.31.2012,1,2012,62,3,2,30,356.25,288.56,67.69,15,0,31.39,8,Babywear,0-3 Years,Executive Clothing GMBH,Markus Danzig,Germany,13,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,3
10728,614.39766537292,Duck Trousers,B,01.31.2012,1,2012,62,3,2,40,106.92,86.61,20.31,6,0,31.39,8,Babywear,0-3 Years,Mayflower,Ray Bourke,USA,19,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,3
10728,996.879926203097,Feiss Fleece Trousers,A,01.31.2012,1,2012,62,3,2,55,450.84,365.18,85.66,12,0,31.39,3,Sportwear,Sports…,Mountain International,Celine Dion,Canada,25,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,3
10728,1063.07274253381,Game Over T-Shirt,C,01.31.2012,1,2012,62,3,2,60,79.95,64.76,15.19,15,0,31.39,3,Sportwear,Sports…,FrisersAfrong,Yannik Noah,France,28,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,3
10729,324.970332888422,Lenin Jeansshorts,B,07.30.2011,7,2011,47,2,2,1,1026,831.06,194.94,50,0,67.48,1,Men's Clothes,Fashion for Men,Sunny Clothes,Peter Shilton,UK,1,101,Elvis Presley,__,09.14.1993,1,President,80000,0,1
10729,516.180073476065,Basket Shoes,B,07.30.2011,7,2011,47,2,2,21,284.7,230.61,54.09,30,0,67.48,3,Sportwear,Sports…,Hot Pants,David Leg,UK,8,101,Elvis Presley,__,09.14.1993,1,President,80000,0,1
10729,900.098408194207,Finnish Swimsuit,C,07.30.2011,7,2011,47,2,2,50,660.4,534.92,125.48,40,0,67.48,3,Sportwear,Sports…,Nordik Koskenkorva,Juha Mieto,Finland,23,101,Elvis Presley,__,09.14.1993,1,President,80000,0,1
10730,419.398555467175,Wimbledon T-Shirt,B,09.01.2011,9,2011,80,1,3,16,137.81,106.31,31.5,15,6.56,76.2,3,Sportwear,Sports…,New Balls,Pat Cash,Australia,7,501,Rock Roll,Joan Callins,10.01.1994,5,Sales Representative,61000,4,3
10730,581.196242091711,Rossi Bermuda Shorts,B,09.01.2011,9,2011,80,1,3,31,27.47,21.19,6.28,3,1.31,76.2,4,Bath Clothes,Beachwear,Ravenna Fashion,Pablo Rossi,Italy,14,501,Rock Roll,Joan Callins,10.01.1994,5,Sales Representative,61000,4,3
10730,1104.86891787578,Stretch oui-pants,C,09.01.2011,9,2011,80,1,3,65,95.13,73.39,21.74,10,4.53,76.2,2,Womens wear,Fashion for Women,Big L,James Brown,USA,2,501,Rock Roll,Joan Callins,10.01.1994,5,Sales Representative,61000,4,3
10731,669.123581866943,Basket Shoes,B,09.02.2011,9,2011,44,7,2,21,412.02,317.84,94.18,40,19.62,43.34,3,Sportwear,Sports…,Hot Pants,David Leg,UK,8,201,Tom Lindwall,Joan Callins,11.22.1995,2,Sales Representative,61000,4,3
10731,955.938192748407,Snake Boots,A,09.02.2011,9,2011,44,7,2,51,2959.74,2283.23,676.51,30,140.94,43.34,6,Men's Footwear,Men Shoes,Cangaroo Shoes,Crocodile Dundee,Australia,24,201,Tom Lindwall,Joan Callins,11.22.1995,2,Sales Representative,61000,4,3
10732,1434.02532387241,Minnki Palsii,A,02.02.2012,2,2012,1,7,2,76,8250,6682.5,1567.5,20,0,48,2,Womens wear,Fashion for Women,Nordik Koskenkorva,Juha Mieto,Finland,23,201,Tom Lindwall,Joan Callins,11.22.1995,2,Sales Representative,61000,4,4
10733,490.507992889866,Kool Sunglasses,B,05.04.2011,5,2011,5,9,2,14,348.32,282.14,66.18,16,0,45.37,7,Children's wear,3-15 Years,SatSUMAs,Hirosho Tayoto,Japan,6,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,3
10733,675.847878615866,RDL Suit,A,05.04.2011,5,2011,5,9,2,28,998.8,809.03,189.77,20,0,45.37,7,Children's wear,3-15 Years,Austerlich,Karl Heinz Berger,Germany,12,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,3
10733,1067.13492173851,Small Crocodile Boots,A,05.04.2011,5,2011,5,9,2,52,2147.5,1739.47,408.02,25,0,45.37,5,Ladies'Footwear,Ladies Shoes,Cangaroo Shoes,Crocodile Dundee,Australia,24,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,3
10734,568.503298598758,Shagall Socks,C,02.03.2012,2,2012,31,9,2,6,120.9,97.93,22.97,30,0,34.9,2,Womens wear,Fashion for Women,Dressed for Succes,Glenn Miller,USA,3,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,1
10734,665.544242780545,Baby Dark Lounge Suit,B,02.03.2012,2,2012,31,9,2,30,351.3,287.07,64.23,15,0,34.9,8,Babywear,0-3 Years,Executive Clothing GMBH,Markus Danzig,Germany,13,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,1
10734,1495.20272722876,Minnki Palsii,A,02.03.2012,2,2012,31,9,2,76,8252.4,6862.1,1390.3,20,0,34.9,2,Womens wear,Fashion for Women,Nordik Koskenkorva,Juha Mieto,Finland,23,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,1
10735,1198.66611251266,Adihash Running Shoe,B,02.06.2012,2,2012,17,7,2,61,570.46,420.07,150.39,20,51.86,42.52,3,Sportwear,Sports…,Fast Runners,Ben Johnsson,Canada,29,201,Tom Lindwall,Joan Callins,11.22.1995,2,Sales Representative,61000,4,2
10735,1447.26388713855,Skirt,B,02.06.2012,2,2012,17,7,2,77,27.61,20.33,7.28,2,2.51,42.52,2,Womens wear,Fashion for Women,Austerlich,Karl Heinz Berger,Germany,12,201,Tom Lindwall,Joan Callins,11.22.1995,2,Sales Representative,61000,4,2
10736,1349.57853130119,Stretch oui-pants,C,02.07.2012,2,2012,37,9,2,65,374,302.94,71.06,40,0,63.69,2,Womens wear,Fashion for Women,Big L,James Brown,USA,2,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,4
10736,1518.74492633022,Bow tie,B,02.07.2012,2,2012,37,9,2,75,151,122.31,28.69,20,0,63.69,1,Men's Clothes,Fashion for Men,Austerlich,Karl Heinz Berger,Germany,12,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,4
10737,256.956457187063,Aino Shoes,B,02.07.2012,2,2012,19,3,2,13,102.24,83.84,18.4,4,0,63.14,8,Babywear,0-3 Years,SatSUMAs,Hirosho Tayoto,Japan,6,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,4
10737,627.636228639062,Duck Shirt,B,02.07.2012,2,2012,19,3,2,41,121.44,98.37,23.07,12,0,63.14,8,Babywear,0-3 Years,Mayflower,Ray Bourke,USA,19,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,4
10738,511.164660501702,Wimbledon T-Shirt,B,09.08.2011,9,2011,74,4,1,16,25.98,21.04,4.94,3,0,43.51,3,Sportwear,Sports…,New Balls,Pat Cash,Australia,7,301,Joan Callins,Elvis Presley,09.03.1994,3,Sales Manager,70000,2,0
10739,744.975622377402,Mehmet-Troja,C,02.08.2012,2,2012,19,9,2,36,44.76,36.26,8.5,6,0,65.96,8,Babywear,0-3 Years,ABC,Anna Book,Sweden,17,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,4
10739,1067.13492173851,Small Crocodile Boots,A,02.08.2012,2,2012,19,9,2,52,1431.72,1159.69,272.03,18,0,65.96,5,Ladies'Footwear,Ladies Shoes,Cangaroo Shoes,Crocodile Dundee,Australia,24,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,4
10740,492.315668546812,RDL Suit,A,09.09.2011,9,2011,89,3,2,28,252.66,170.55,82.11,5,42.11,25.96,7,Children's wear,3-15 Years,Austerlich,Karl Heinz Berger,Germany,12,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,3
10740,695.327898512633,LA. Shorts,C,09.09.2011,9,2011,89,3,2,35,252,170.1,81.9,35,42,25.96,4,Bath Clothes,Beachwear,Smooth Clothes,Pamela Andersson,USA,16,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,3
10740,754.152006438848,Danske Treshoe,C,09.09.2011,9,2011,89,3,2,45,447.84,302.29,145.55,40,74.64,25.96,6,Men's Footwear,Men Shoes,Prael Ltd,Preben Elkjer,Denmark,21,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,3
10740,936.556964734026,High Heels Shoes,A,09.09.2011,9,2011,89,3,2,56,665.95,449.52,216.43,14,110.99,25.96,5,Ladies'Footwear,Ladies Shoes,Pirilli Company,Alberto Tomba,Italy,26,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,3
10741,552.329807901794,Mr X Trousers,A,02.10.2012,2,2012,4,9,2,2,324.54,219.06,105.48,15,54.09,70.43,1,Men's Clothes,Fashion for Men,Sunny Clothes,Peter Shilton,UK,1,103,Helen Brolin,Joan Callins,02.15.1995,1,Sales Representative,60000,4,1
10742,345.255398731276,Chantell Shirt,C,07.10.2011,7,2011,37,3,2,3,394,319.14,74.86,20,0,37.65,2,Womens wear,Fashion for Women,Sunny Clothes,Peter Shilton,UK,1,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,4
10742,1063.07274253381,Game Over T-Shirt,C,07.10.2011,7,2011,37,3,2,60,267.5,216.68,50.83,50,0,37.65,3,Sportwear,Sports…,FrisersAfrong,Yannik Noah,France,28,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,4
10742,1185.15473935992,Rossi Shorts,C,07.10.2011,7,2011,37,3,2,72,393.75,344.67,49.08,35,0,37.65,4,Bath Clothes,Beachwear,Ravenna Fashion,Pablo Rossi,Italy,14,102,Rob Carsson,Joan Callins,10.01.1994,1,Sales Representative,63000,4,4
10743,846.772553360654,Rodbye Troje,C,02.13.2012,2,2012,1,8,2,46,383.08,295.52,87.56,28,18.24,23.05,8,Babywear,0-3 Years,Prael Ltd,Preben Elkjer,Denmark,21,202,Leif Shine,Elvis Presley,03.05.1994,2,Sales Coordinator,65000,2,4
10744,736.752472085622,Duck Trousers,B,02.13.2012,2,2012,79,7,2,40,1187.4,801.5,385.9,50,197.9,54.2,8,Babywear,0-3 Years,Mayflower,Ray Bourke,USA,19,201,Tom Lindwall,Joan Callins,11.22.1995,2,Sales Representative,61000,4,2
10745,476.092781908655,Deuce shirt,B,09.14.2011,9,2011,63,8,2,18,659.04,533.82,125.22,24,0,57.2,8,Babywear,0-3 Years,New Balls,Pat Cash,Australia,7,202,Leif Shine,Elvis Presley,03.05.1994,2,Sales Coordinator,65000,2,5
10745,1040.98000103401,Okkaba Skin Jackets,A,09.14.2011,9,2011,63,8,2,44,1146.08,928.32,217.76,16,0,57.2,2,Womens wear,Fashion for Women,Asin Fashion Ltd Co,Li Chi Mihn,Singapore,20,202,Leif Shine,Elvis Presley,03.05.1994,2,Sales Coordinator,65000,2,5
10745,1202.77768765855,Rasta WCT,B,09.14.2011,9,2011,63,8,2,59,391.05,316.75,74.3,45,0,57.2,3,Sportwear,Sports…,FrisersAfrong,Yannik Noah,France,28,202,Leif Shine,Elvis Presley,03.05.1994,2,Sales Coordinator,65000,2,5
10745,1338.0982477508,Rossi Shorts,C,09.14.2011,9,2011,63,8,2,72,85.12,68.95,16.17,7,0,57.2,4,Bath Clothes,Beachwear,Ravenna Fashion,Pablo Rossi,Italy,14,202,Leif Shine,Elvis Presley,03.05.1994,2,Sales Coordinator,65000,2,5
10746,195.779053830712,Aino Shoes,B,02.15.2012,2,2012,82,1,3,13,144.48,117.03,27.45,6,0,34.33,8,Babywear,0-3 Years,SatSUMAs,Hirosho Tayoto,Japan,6,501,Rock Roll,Joan Callins,10.01.1994,5,Sales Representative,61000,4,3
